CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Indonesia,IDN,NA,NA,NAT_TOTAL,20200101,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200102,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200103,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200104,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200105,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200106,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200107,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200108,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200109,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200110,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200111,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200112,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200113,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200114,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200115,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200116,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,5.56,5.56,9.52,9.52,3.33,3.33,3.85,3.85,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200118,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200119,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200120,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200121,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200122,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200123,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200124,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200125,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200126,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200127,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200128,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,0,0,8.33,8.33,13.1,13.1,5,5,5.77,5.77,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200129,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200130,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200131,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200201,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200202,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,13.89,13.89,17.86,17.86,8.33,8.33,9.62,9.62,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200203,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,23.15,23.15,28.57,28.57,13.89,13.89,16.03,16.03,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200204,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,23.15,23.15,28.57,28.57,13.89,13.89,16.03,16.03,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200205,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200206,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200207,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200208,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200209,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200210,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200211,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200212,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200213,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200214,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200215,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
Indonesia,IDN,NA,NA,NAT_TOTAL,20200216,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,0,0,0,0,0,NA,0,NA,NA,0,0,28.7,28.7,35.71,35.71,17.22,17.22,19.87,19.87,0,0
